RXO2	RT2	AC2	CNL2	DEN2	CAL2	GR2	相对重心	变差方差根	平均中位数	平均斜率	标签
0.424	0.445	0.238	0.072	0.492	0.269	0.07	0.43391879	0.045125393	0.129192308	-0.066813187	5
0.42	0.439	0.228	0.072	0.503	0.271	0.047	0.43391879	0.045125393	0.129192308	-0.066813187	5
0.414	0.431	0.208	0.082	0.517	0.272	0.058	0.46510223	0.035163806	0.095333333	-0.021457143	5
0.409	0.425	0.181	0.089	0.52	0.272	0.072	0.46510223	0.035163806	0.095333333	-0.021457143	5
0.397	0.412	0.181	0.101	0.528	0.273	0.101	0.46510223	0.035163806	0.095333333	-0.021457143	6
0.463	0.481	0.109	0.057	0.542	0.273	0.123	0.46510223	0.035163806	0.095333333	-0.021457143	7
0.493	0.512	0.109	0.05	0.538	0.272	0.119	0.46510223	0.035163806	0.095333333	-0.021457143	7
0.508	0.528	0.093	0.05	0.538	0.272	0.111	0.46510223	0.035163806	0.095333333	-0.021457143	7
0.541	0.561	0.08	0.048	0.537	0.272	0.09	0.46510223	0.035163806	0.095333333	-0.021457143	5
0.571	0.592	0.079	0.045	0.544	0.272	0.068	0.46510223	0.035163806	0.095333333	-0.021457143	5
0.583	0.605	0.093	0.045	0.553	0.272	0.057	0.46510223	0.035163806	0.095333333	-0.021457143	5
0.605	0.626	0.093	0.046	0.583	0.272	0.042	0.46510223	0.035163806	0.095333333	-0.021457143	5
0.614	0.634	0.118	0.046	0.601	0.272	0.044	0.46510223	0.035163806	0.095333333	-0.021457143	5
0.625	0.644	0.147	0.05	0.626	0.273	0.079	0.509620087	0.137710048	0.266921053	0.014357895	5
0.612	0.63	0.171	0.066	0.619	0.273	0.163	0.509620087	0.137710048	0.266921053	0.014357895	5
0.593	0.608	0.186	0.083	0.602	0.274	0.222	0.509620087	0.137710048	0.266921053	0.014357895	5
0.528	0.538	0.194	0.125	0.554	0.275	0.357	0.509620087	0.137710048	0.266921053	0.014357895	5
0.452	0.452	0.194	0.149	0.512	0.277	0.449	0.509620087	0.137710048	0.266921053	0.014357895	5
0.421	0.417	0.198	0.144	0.499	0.277	0.452	0.509620087	0.137710048	0.266921053	0.014357895	5
0.387	0.377	0.198	0.117	0.497	0.277	0.372	0.509620087	0.137710048	0.266921053	0.014357895	5
0.38	0.367	0.191	0.104	0.519	0.275	0.254	0.509620087	0.137710048	0.266921053	0.014357895	6
0.384	0.37	0.178	0.11	0.533	0.275	0.214	0.509620087	0.137710048	0.266921053	0.014357895	6
0.4	0.384	0.178	0.149	0.558	0.275	0.19	0.509620087	0.137710048	0.266921053	0.014357895	5
0.414	0.398	0.161	0.182	0.569	0.275	0.22	0.509620087	0.137710048	0.266921053	0.014357895	5
0.417	0.401	0.145	0.179	0.563	0.276	0.245	0.509620087	0.137710048	0.266921053	0.014357895	5
0.419	0.403	0.132	0.146	0.538	0.276	0.313	0.509620087	0.137710048	0.266921053	0.014357895	6
0.419	0.404	0.123	0.128	0.524	0.276	0.35	0.509620087	0.137710048	0.266921053	0.014357895	6
0.427	0.413	0.118	0.107	0.512	0.273	0.387	0.509620087	0.137710048	0.266921053	0.014357895	6
0.453	0.442	0.118	0.103	0.515	0.269	0.336	0.509620087	0.137710048	0.266921053	0.014357895	6
0.473	0.464	0.115	0.105	0.517	0.268	0.291	0.509620087	0.137710048	0.266921053	0.014357895	6
0.518	0.514	0.117	0.104	0.51	0.266	0.219	0.509620087	0.137710048	0.266921053	0.014357895	6
0.549	0.552	0.12	0.089	0.501	0.263	0.204	0.509620087	0.137710048	0.266921053	0.014357895	6
0.556	0.562	0.123	0.077	0.503	0.261	0.213	0.455665025	0.079463723	0.213	-0.1728	7
0.555	0.566	0.123	0.054	0.508	0.258	0.244	0.455665025	0.079463723	0.213	-0.1728	7
0.548	0.56	0.122	0.039	0.515	0.263	0.253	0.455665025	0.079463723	0.213	-0.1728	7
0.548	0.559	0.117	0.035	0.515	0.269	0.233	0.455665025	0.079463723	0.213	-0.1728	6
0.56	0.569	0.11	0.034	0.512	0.279	0.157	0.455665025	0.079463723	0.213	-0.1728	6
0.571	0.58	0.107	0.036	0.51	0.281	0.118	0.455665025	0.079463723	0.213	-0.1728	6
0.593	0.603	0.112	0.048	0.519	0.283	0.083	0.519448148	0.019228113	0.112041667	0.018769231	6
0.61	0.622	0.112	0.073	0.54	0.283	0.096	0.519448148	0.019228113	0.112041667	0.018769231	5
0.618	0.632	0.13	0.091	0.551	0.283	0.104	0.519448148	0.019228113	0.112041667	0.018769231	5
0.638	0.657	0.155	0.12	0.556	0.283	0.113	0.519448148	0.019228113	0.112041667	0.018769231	5
0.658	0.681	0.183	0.123	0.54	0.283	0.118	0.519448148	0.019228113	0.112041667	0.018769231	5
0.663	0.687	0.206	0.118	0.528	0.284	0.122	0.519448148	0.019228113	0.112041667	0.018769231	5
0.655	0.678	0.206	0.107	0.501	0.285	0.12	0.519448148	0.019228113	0.112041667	0.018769231	5
0.608	0.626	0.221	0.1	0.478	0.286	0.103	0.519448148	0.019228113	0.112041667	0.018769231	5
0.569	0.583	0.227	0.097	0.467	0.286	0.102	0.519448148	0.019228113	0.112041667	0.018769231	6
0.479	0.485	0.228	0.092	0.455	0.285	0.122	0.519448148	0.019228113	0.112041667	0.018769231	6
0.383	0.377	0.219	0.077	0.447	0.285	0.064	0.588158456	0.056895885	0.122294118	0.064843137	5
0.382	0.373	0.212	0.074	0.455	0.285	0.046	0.588158456	0.056895885	0.122294118	0.064843137	5
0.393	0.382	0.209	0.073	0.471	0.284	0.051	0.588158456	0.056895885	0.122294118	0.064843137	5
0.41	0.399	0.208	0.074	0.48	0.284	0.098	0.588158456	0.056895885	0.122294118	0.064843137	6
0.417	0.407	0.207	0.077	0.481	0.284	0.122	0.588158456	0.056895885	0.122294118	0.064843137	6
0.431	0.425	0.205	0.086	0.481	0.284	0.144	0.588158456	0.056895885	0.122294118	0.064843137	6
0.444	0.445	0.205	0.088	0.48	0.284	0.131	0.588158456	0.056895885	0.122294118	0.064843137	6
0.449	0.452	0.205	0.084	0.48	0.285	0.12	0.588158456	0.056895885	0.122294118	0.064843137	6
0.452	0.46	0.207	0.07	0.474	0.286	0.098	0.588158456	0.056895885	0.122294118	0.064843137	6
0.455	0.466	0.21	0.066	0.472	0.286	0.086	0.588158456	0.056895885	0.122294118	0.064843137	6
0.459	0.47	0.212	0.07	0.474	0.287	0.091	0.588158456	0.056895885	0.122294118	0.064843137	6
0.469	0.48	0.212	0.081	0.483	0.287	0.124	0.588158456	0.056895885	0.122294118	0.064843137	6
0.479	0.491	0.209	0.085	0.485	0.287	0.155	0.588158456	0.056895885	0.122294118	0.064843137	5
0.485	0.497	0.205	0.087	0.481	0.287	0.163	0.588158456	0.056895885	0.122294118	0.064843137	7
0.496	0.508	0.203	0.098	0.46	0.287	0.183	0.588158456	0.056895885	0.122294118	0.064843137	7
0.502	0.513	0.207	0.106	0.447	0.287	0.198	0.588158456	0.056895885	0.122294118	0.064843137	7
0.511	0.521	0.218	0.112	0.439	0.287	0.21	0.588158456	0.056895885	0.122294118	0.064843137	6
0.511	0.518	0.218	0.106	0.456	0.287	0.174	0.408492429	0.041998075	0.11025	-0.050165414	6
0.507	0.513	0.229	0.102	0.469	0.287	0.151	0.408492429	0.041998075	0.11025	-0.050165414	6
0.494	0.499	0.237	0.092	0.488	0.288	0.135	0.408492429	0.041998075	0.11025	-0.050165414	6
0.475	0.478	0.238	0.079	0.487	0.289	0.152	0.408492429	0.041998075	0.11025	-0.050165414	7
0.462	0.464	0.234	0.074	0.481	0.289	0.157	0.408492429	0.041998075	0.11025	-0.050165414	7
0.43	0.43	0.234	0.068	0.469	0.288	0.147	0.408492429	0.041998075	0.11025	-0.050165414	6
0.406	0.406	0.231	0.069	0.462	0.287	0.137	0.408492429	0.041998075	0.11025	-0.050165414	6
0.402	0.402	0.234	0.073	0.46	0.287	0.136	0.408492429	0.041998075	0.11025	-0.050165414	6
0.402	0.404	0.244	0.085	0.463	0.289	0.134	0.408492429	0.041998075	0.11025	-0.050165414	6
0.404	0.407	0.256	0.092	0.467	0.29	0.126	0.408492429	0.041998075	0.11025	-0.050165414	6
0.402	0.409	0.266	0.103	0.469	0.291	0.098	0.408492429	0.041998075	0.11025	-0.050165414	5
0.389	0.399	0.266	0.104	0.465	0.288	0.077	0.408492429	0.041998075	0.11025	-0.050165414	5
0.379	0.39	0.272	0.101	0.465	0.286	0.073	0.408492429	0.041998075	0.11025	-0.050165414	6
0.355	0.366	0.273	0.094	0.474	0.284	0.068	0.408492429	0.041998075	0.11025	-0.050165414	6
0.332	0.339	0.269	0.095	0.496	0.284	0.069	0.408492429	0.041998075	0.11025	-0.050165414	5
0.322	0.327	0.261	0.1	0.504	0.284	0.071	0.408492429	0.041998075	0.11025	-0.050165414	5
0.311	0.314	0.261	0.113	0.517	0.284	0.079	0.408492429	0.041998075	0.11025	-0.050165414	5
0.317	0.32	0.25	0.117	0.513	0.285	0.067	0.408492429	0.041998075	0.11025	-0.050165414	5
0.325	0.327	0.238	0.115	0.508	0.286	0.057	0.408492429	0.041998075	0.11025	-0.050165414	5
0.342	0.346	0.227	0.109	0.504	0.286	0.062	0.408492429	0.041998075	0.11025	-0.050165414	6
0.362	0.369	0.215	0.107	0.513	0.286	0.111	0.554256759	0.05369903	0.180823529	0.058156863	6
0.372	0.381	0.205	0.108	0.52	0.286	0.143	0.554256759	0.05369903	0.180823529	0.058156863	6
0.388	0.402	0.205	0.11	0.535	0.285	0.184	0.554256759	0.05369903	0.180823529	0.058156863	6
0.393	0.409	0.199	0.109	0.54	0.285	0.183	0.554256759	0.05369903	0.180823529	0.058156863	6
0.4	0.421	0.199	0.102	0.545	0.284	0.16	0.554256759	0.05369903	0.180823529	0.058156863	6
0.411	0.437	0.205	0.099	0.545	0.284	0.136	0.554256759	0.05369903	0.180823529	0.058156863	6
0.419	0.448	0.215	0.103	0.544	0.284	0.132	0.554256759	0.05369903	0.180823529	0.058156863	6
0.437	0.471	0.225	0.119	0.54	0.285	0.137	0.554256759	0.05369903	0.180823529	0.058156863	5
0.451	0.488	0.242	0.139	0.52	0.286	0.184	0.554256759	0.05369903	0.180823529	0.058156863	4
0.435	0.468	0.245	0.154	0.501	0.286	0.199	0.554256759	0.05369903	0.180823529	0.058156863	5
0.421	0.453	0.244	0.156	0.492	0.286	0.199	0.554256759	0.05369903	0.180823529	0.058156863	5
0.389	0.418	0.244	0.135	0.49	0.286	0.207	0.554256759	0.05369903	0.180823529	0.058156863	6
0.375	0.403	0.242	0.117	0.496	0.286	0.223	0.554256759	0.05369903	0.180823529	0.058156863	6
0.355	0.382	0.239	0.09	0.51	0.287	0.263	0.554256759	0.05369903	0.180823529	0.058156863	5
0.344	0.369	0.236	0.079	0.517	0.289	0.274	0.554256759	0.05369903	0.180823529	0.058156863	5
0.343	0.366	0.233	0.077	0.517	0.29	0.27	0.460240165	0.053149375	0.192617647	-0.044666667	5
0.349	0.37	0.231	0.074	0.515	0.289	0.255	0.460240165	0.053149375	0.192617647	-0.044666667	5
0.365	0.385	0.231	0.073	0.513	0.287	0.235	0.460240165	0.053149375	0.192617647	-0.044666667	6
0.375	0.395	0.23	0.073	0.513	0.286	0.216	0.460240165	0.053149375	0.192617647	-0.044666667	6
0.399	0.42	0.226	0.072	0.524	0.285	0.168	0.460240165	0.053149375	0.192617647	-0.044666667	6
0.422	0.446	0.222	0.071	0.544	0.285	0.14	0.460240165	0.053149375	0.192617647	-0.044666667	6
0.431	0.457	0.221	0.07	0.553	0.285	0.141	0.460240165	0.053149375	0.192617647	-0.044666667	5
0.443	0.472	0.221	0.069	0.556	0.285	0.169	0.460240165	0.053149375	0.192617647	-0.044666667	5
0.449	0.48	0.226	0.075	0.535	0.286	0.2	0.460240165	0.053149375	0.192617647	-0.044666667	6
0.45	0.482	0.233	0.081	0.52	0.286	0.205	0.460240165	0.053149375	0.192617647	-0.044666667	6
0.446	0.482	0.242	0.091	0.499	0.286	0.204	0.460240165	0.053149375	0.192617647	-0.044666667	5
0.439	0.476	0.245	0.094	0.494	0.286	0.203	0.460240165	0.053149375	0.192617647	-0.044666667	5
0.418	0.454	0.248	0.098	0.494	0.287	0.198	0.460240165	0.053149375	0.192617647	-0.044666667	5
0.394	0.428	0.248	0.096	0.504	0.289	0.173	0.460240165	0.053149375	0.192617647	-0.044666667	5
0.384	0.417	0.249	0.093	0.512	0.29	0.152	0.460240165	0.053149375	0.192617647	-0.044666667	6
0.37	0.397	0.249	0.087	0.52	0.29	0.123	0.460240165	0.053149375	0.192617647	-0.044666667	6
0.359	0.379	0.25	0.089	0.517	0.29	0.131	0.460240165	0.053149375	0.192617647	-0.044666667	6
0.356	0.373	0.254	0.094	0.51	0.29	0.135	0.55111673	0.039377912	0.173	0.063982418	6
0.356	0.369	0.254	0.106	0.499	0.29	0.124	0.55111673	0.039377912	0.173	0.063982418	6
0.359	0.371	0.26	0.116	0.494	0.289	0.112	0.55111673	0.039377912	0.173	0.063982418	6
0.361	0.373	0.266	0.119	0.497	0.289	0.12	0.55111673	0.039377912	0.173	0.063982418	6
0.363	0.375	0.27	0.119	0.51	0.291	0.15	0.55111673	0.039377912	0.173	0.063982418	6
0.363	0.375	0.271	0.118	0.519	0.292	0.159	0.55111673	0.039377912	0.173	0.063982418	6
0.362	0.374	0.269	0.116	0.533	0.295	0.169	0.55111673	0.039377912	0.173	0.063982418	6
0.359	0.371	0.269	0.113	0.531	0.297	0.184	0.55111673	0.039377912	0.173	0.063982418	6
0.59	0.586	0.153	0.068	0.494	0.22	0.067	0.537073267	0.015077732	0.0702	0.008701224	2
0.563	0.569	0.181	0.065	0.506	0.286	0.071	0.537073267	0.015077732	0.0702	0.008701224	2
0.544	0.556	0.186	0.065	0.525	0.278	0.064	0.537073267	0.015077732	0.0702	0.008701224	2
0.534	0.554	0.176	0.077	0.557	0.142	0.078	0.537073267	0.015077732	0.0702	0.008701224	2
0.534	0.557	0.16	0.113	0.541	0.031	0.065	0.537073267	0.015077732	0.0702	0.008701224	2
0.535	0.558	0.154	0.119	0.551	0.04	0.067	0.537073267	0.015077732	0.0702	0.008701224	2
0.54	0.566	0.155	0.104	0.567	0.066	0.067	0.537073267	0.015077732	0.0702	0.008701224	2
0.542	0.573	0.165	0.1	0.554	0.088	0.075	0.537073267	0.015077732	0.0702	0.008701224	2
0.538	0.578	0.169	0.118	0.529	0.078	0.086	0.537073267	0.015077732	0.0702	0.008701224	2
0.535	0.578	0.173	0.116	0.525	0.068	0.079	0.537073267	0.015077732	0.0702	0.008701224	2
0.521	0.569	0.182	0.108	0.519	0.023	0.067	0.537073267	0.015077732	0.0702	0.008701224	3
0.518	0.562	0.188	0.117	0.525	0.01	0.084	0.537073267	0.015077732	0.0702	0.008701224	2
0.523	0.56	0.216	0.111	0.525	0.007	0.094	0.537073267	0.015077732	0.0702	0.008701224	2
0.539	0.565	0.227	0.085	0.455	0.009	0.085	0.482269872	0.012343833	0.06915625	-0.008035294	2
0.567	0.58	0.213	0.082	0.401	0.01	0.078	0.482269872	0.012343833	0.06915625	-0.008035294	3
0.624	0.605	0.215	0.05	0.382	0.059	0.069	0.482269872	0.012343833	0.06915625	-0.008035294	2
0.649	0.599	0.245	0.038	0.315	0.106	0.058	0.482269872	0.012343833	0.06915625	-0.008035294	2
0.63	0.582	0.24	0.031	0.306	0.117	0.063	0.482269872	0.012343833	0.06915625	-0.008035294	1
0.625	0.577	0.213	0.032	0.312	0.128	0.065	0.482269872	0.012343833	0.06915625	-0.008035294	2
0.619	0.574	0.189	0.046	0.373	0.163	0.066	0.482269872	0.012343833	0.06915625	-0.008035294	2
0.602	0.575	0.183	0.064	0.446	0.11	0.085	0.482269872	0.012343833	0.06915625	-0.008035294	2
0.552	0.548	0.19	0.064	0.468	0.037	0.118	0.498111912	0.027628825	0.140607143	-0.001934066	2
0.504	0.523	0.196	0.085	0.42	0	0.144	0.498111912	0.027628825	0.140607143	-0.001934066	2
0.516	0.533	0.235	0.046	0.315	0.06	0.163	0.498111912	0.027628825	0.140607143	-0.001934066	2
0.528	0.555	0.247	0.024	0.309	0.07	0.119	0.498111912	0.027628825	0.140607143	-0.001934066	2
0.528	0.564	0.249	0.041	0.306	0.087	0.106	0.498111912	0.027628825	0.140607143	-0.001934066	2
0.449	0.513	0.242	0.042	0.277	0.062	0.092	0.514200683	0.007370083	0.10053125	0.009094118	2
0.34	0.469	0.247	0.031	0.248	0.053	0.092	0.514200683	0.007370083	0.10053125	0.009094118	2
0.436	0.663	0.274	0.013	0.143	0.082	0.104	0.514200683	0.007370083	0.10053125	0.009094118	2
0.594	0.747	0.277	0.02	0.15	0.061	0.102	0.514200683	0.007370083	0.10053125	0.009094118	2
0.601	0.558	0.271	0.042	0.271	0.115	0.109	0.514200683	0.007370083	0.10053125	0.009094118	2
0.58	0.538	0.292	0.045	0.274	0.251	0.107	0.514200683	0.007370083	0.10053125	0.009094118	2
0.53	0.511	0.307	0.062	0.341	0.306	0.093	0.45322704	0.014310667	0.063840909	-0.014364766	2
0.476	0.48	0.324	0.083	0.338	0.232	0.081	0.45322704	0.014310667	0.063840909	-0.014364766	2
0.464	0.476	0.323	0.092	0.325	0.211	0.077	0.45322704	0.014310667	0.063840909	-0.014364766	2
0.482	0.508	0.319	0.093	0.29	0.125	0.071	0.45322704	0.014310667	0.063840909	-0.014364766	2
0.501	0.521	0.306	0.081	0.293	0.085	0.069	0.45322704	0.014310667	0.063840909	-0.014364766	2
0.488	0.508	0.296	0.085	0.322	0.087	0.061	0.45322704	0.014310667	0.063840909	-0.014364766	4
0.459	0.491	0.298	0.097	0.296	0.075	0.054	0.45322704	0.014310667	0.063840909	-0.014364766	1
0.447	0.488	0.312	0.1	0.299	0.093	0.059	0.45322704	0.014310667	0.063840909	-0.014364766	1
0.474	0.51	0.33	0.075	0.287	0.127	0.055	0.45322704	0.014310667	0.063840909	-0.014364766	1
0.454	0.494	0.346	0.085	0.299	0.158	0.06	0.45322704	0.014310667	0.063840909	-0.014364766	1
0.461	0.502	0.344	0.135	0.395	0.151	0.06	0.481703146	0.039649611	0.08025	-0.010070588	1
0.459	0.5	0.34	0.147	0.42	0.146	0.061	0.481703146	0.039649611	0.08025	-0.010070588	1
0.442	0.482	0.334	0.162	0.51	0.132	0.098	0.481703146	0.039649611	0.08025	-0.010070588	1
0.447	0.475	0.317	0.109	0.36	0.203	0.062	0.481703146	0.039649611	0.08025	-0.010070588	1
0.493	0.495	0.353	0.083	0.309	0.193	0.048	0.526706783	0.011242734	0.06555	0.008649624	1
0.459	0.469	0.349	0.084	0.341	0.192	0.049	0.526706783	0.011242734	0.06555	0.008649624	1
0.441	0.472	0.34	0.133	0.404	0.2	0.069	0.526706783	0.011242734	0.06555	0.008649624	1
0.439	0.475	0.341	0.14	0.436	0.178	0.075	0.526706783	0.011242734	0.06555	0.008649624	1
0.435	0.473	0.343	0.136	0.443	0.166	0.075	0.526706783	0.011242734	0.06555	0.008649624	1
0.451	0.488	0.33	0.146	0.414	0.161	0.067	0.526706783	0.011242734	0.06555	0.008649624	3
0.489	0.515	0.408	0.187	0.258	0.185	0.085	0.493076494	0.016206891	0.085642857	-0.00436044	2
0.454	0.513	0.401	0.115	0.347	0.13	0.067	0.493076494	0.016206891	0.085642857	-0.00436044	2
0.447	0.504	0.379	0.108	0.357	0.124	0.068	0.319247023	0.028879281	0.041027778	-0.038844169	2
0.437	0.49	0.379	0.099	0.357	0.116	0.069	0.319247023	0.028879281	0.041027778	-0.038844169	2
0.423	0.471	0.336	0.097	0.306	0.106	0.07	0.319247023	0.028879281	0.041027778	-0.038844169	3
0.411	0.457	0.32	0.087	0.322	0.056	0.063	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.405	0.451	0.322	0.089	0.389	0.05	0.051	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.412	0.455	0.327	0.087	0.363	0.059	0.017	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.419	0.459	0.328	0.078	0.382	0.039	0.006	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.427	0.46	0.328	0.07	0.424	0.026	0.018	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.437	0.456	0.323	0.064	0.417	0.047	0.003	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.452	0.46	0.32	0.052	0.382	0.072	0.001	0.645814377	0.019094531	0.02945	0.023133835	4
0.464	0.463	0.313	0.035	0.357	0.074	0.016	0.645814377	0.019094531	0.02945	0.023133835	3
0.49	0.47	0.334	0.012	0.182	0.106	0.02	0.645814377	0.019094531	0.02945	0.023133835	4
0.485	0.466	0.352	0.012	0.172	0.087	0.029	0.645814377	0.019094531	0.02945	0.023133835	3
0.468	0.46	0.361	0.041	0.21	0.059	0.041	0.645814377	0.019094531	0.02945	0.023133835	3
0.462	0.458	0.367	0.05	0.226	0.06	0.041	0.645814377	0.019094531	0.02945	0.023133835	3
0.446	0.453	0.373	0.067	0.258	0.077	0.041	0.645814377	0.019094531	0.02945	0.023133835	4
0.427	0.444	0.383	0.106	0.21	0.118	0.061	0.645814377	0.019094531	0.02945	0.023133835	4
0.432	0.448	0.388	0.117	0.28	0.099	0.101	0.505023548	0.027441363	0.0945	0.003375824	3
0.434	0.45	0.386	0.096	0.277	0.097	0.105	0.505023548	0.027441363	0.0945	0.003375824	3
0.439	0.454	0.376	0.131	0.287	0.103	0.098	0.505023548	0.027441363	0.0945	0.003375824	4
0.426	0.444	0.369	0.122	0.312	0.099	0.123	0.505023548	0.027441363	0.0945	0.003375824	4
0.412	0.434	0.352	0.109	0.35	0.08	0.099	0.505023548	0.027441363	0.0945	0.003375824	4
0.414	0.434	0.332	0.116	0.379	0.061	0.07	0.505023548	0.027441363	0.0945	0.003375824	4
0.421	0.437	0.332	0.112	0.392	0.041	0.065	0.505023548	0.027441363	0.0945	0.003375824	4
0.408	0.421	0.314	0.071	0.408	0.038	0.072	0.518345743	0.009199128	0.066519608	0.002326154	3
0.401	0.416	0.336	0.086	0.354	0.114	0.052	0.518345743	0.009199128	0.066519608	0.002326154	3
0.401	0.413	0.343	0.101	0.354	0.155	0.06	0.518345743	0.009199128	0.066519608	0.002326154	4
0.404	0.413	0.347	0.123	0.328	0.152	0.062	0.518345743	0.009199128	0.066519608	0.002326154	4
0.409	0.415	0.354	0.123	0.296	0.138	0.063	0.518345743	0.009199128	0.066519608	0.002326154	4
0.413	0.416	0.356	0.113	0.296	0.123	0.067	0.518345743	0.009199128	0.066519608	0.002326154	3
0.414	0.416	0.355	0.105	0.338	0.101	0.067	0.518345743	0.009199128	0.066519608	0.002326154	4
0.408	0.413	0.354	0.118	0.35	0.073	0.05	0.518345743	0.009199128	0.066519608	0.002326154	4
0.406	0.413	0.356	0.125	0.331	0.059	0.051	0.518345743	0.009199128	0.066519608	0.002326154	3
0.409	0.411	0.357	0.117	0.341	0.088	0.066	0.518345743	0.009199128	0.066519608	0.002326154	3
0.405	0.406	0.33	0.142	0.366	0.107	0.067	0.518345743	0.009199128	0.066519608	0.002326154	4
0.404	0.406	0.324	0.153	0.382	0.127	0.068	0.518345743	0.009199128	0.066519608	0.002326154	3
0.402	0.408	0.32	0.146	0.43	0.192	0.073	0.518345743	0.009199128	0.066519608	0.002326154	3
0.395	0.405	0.327	0.143	0.427	0.204	0.065	0.518345743	0.009199128	0.066519608	0.002326154	3
0.389	0.402	0.338	0.141	0.414	0.188	0.062	0.518345743	0.009199128	0.066519608	0.002326154	3
0.386	0.402	0.351	0.158	0.392	0.147	0.061	0.518345743	0.009199128	0.066519608	0.002326154	3
0.382	0.401	0.365	0.18	0.398	0.151	0.071	0.518345743	0.009199128	0.066519608	0.002326154	2
0.382	0.398	0.352	0.192	0.436	0.166	0.074	0.518345743	0.009199128	0.066519608	0.002326154	3
0.378	0.393	0.335	0.179	0.398	0.109	0.076	0.518345743	0.009199128	0.066519608	0.002326154	3
0.376	0.39	0.314	0.153	0.379	0.07	0.072	0.518345743	0.009199128	0.066519608	0.002326154	3
0.381	0.393	0.302	0.169	0.376	0.085	0.068	0.518345743	0.009199128	0.066519608	0.002326154	3
0.382	0.393	0.306	0.174	0.379	0.082	0.073	0.518345743	0.009199128	0.066519608	0.002326154	3
0.378	0.39	0.316	0.152	0.411	0.042	0.077	0.518345743	0.009199128	0.066519608	0.002326154	4
0.383	0.386	0.358	0.093	0.354	0.1	0.066	0.531898657	0.013564679	0.06395	0.010057143	3
0.388	0.389	0.35	0.093	0.344	0.077	0.055	0.531898657	0.013564679	0.06395	0.010057143	4
0.391	0.389	0.347	0.081	0.395	0.062	0.052	0.531898657	0.013564679	0.06395	0.010057143	3
0.386	0.386	0.331	0.109	0.446	0.074	0.071	0.531898657	0.013564679	0.06395	0.010057143	3
0.389	0.389	0.328	0.134	0.427	0.072	0.067	0.531898657	0.013564679	0.06395	0.010057143	3
0.395	0.392	0.349	0.167	0.373	0.163	0.078	0.514961289	0.014778798	0.061735294	0.005607843	3
0.396	0.391	0.359	0.161	0.35	0.219	0.069	0.514961289	0.014778798	0.061735294	0.005607843	4
0.398	0.389	0.363	0.147	0.341	0.22	0.06	0.514961289	0.014778798	0.061735294	0.005607843	3
0.396	0.381	0.336	0.141	0.357	0.201	0.056	0.514961289	0.014778798	0.061735294	0.005607843	4
0.398	0.382	0.318	0.146	0.373	0.223	0.049	0.514961289	0.014778798	0.061735294	0.005607843	4
0.406	0.39	0.304	0.182	0.382	0.257	0.043	0.514961289	0.014778798	0.061735294	0.005607843	4
0.414	0.399	0.313	0.207	0.382	0.254	0.064	0.514961289	0.014778798	0.061735294	0.005607843	4
0.414	0.4	0.322	0.207	0.299	0.285	0.075	0.514961289	0.014778798	0.061735294	0.005607843	3
0.415	0.4	0.329	0.207	0.261	0.279	0.075	0.514961289	0.014778798	0.061735294	0.005607843	7
0.431	0.468	0.278	0.231	0.548	0.268	0.172	0.564098011	0.037509527	0.1265	0.078763636	7
0.484	0.496	0.221	0.092	0.626	0.052	0.349	0.546522253	0.093777405	0.306033333	0.098914286	6
0.492	0.509	0.22	0.084	0.643	0.049	0.302	0.546522253	0.093777405	0.306033333	0.098914286	6
0.448	0.478	0.271	0.114	0.558	0.042	0.219	0.546522253	0.093777405	0.306033333	0.098914286	6
0.485	0.507	0.249	0.138	0.585	0.069	0.339	0.546522253	0.093777405	0.306033333	0.098914286	4
0.525	0.552	0.168	0.154	0.643	0.072	0.431	0.546522253	0.093777405	0.306033333	0.098914286	6
0.572	0.613	0.197	0.134	0.638	0.065	0.491	0.453971888	0.079397985	0.366678571	-0.127243956	5
0.573	0.615	0.229	0.122	0.604	0.066	0.467	0.453971888	0.079397985	0.366678571	-0.127243956	5
0.557	0.599	0.287	0.122	0.604	0.091	0.353	0.453971888	0.079397985	0.366678571	-0.127243956	3
0.487	0.525	0.293	0.132	0.613	0.093	0.359	0.453971888	0.079397985	0.366678571	-0.127243956	4
0.449	0.485	0.272	0.099	0.581	0.086	0.285	0.453971888	0.079397985	0.366678571	-0.127243956	5
